Azure,brazilsouth,52.108.171.0/24
Azure,brazilsouth,52.108.172.0/23
Azure,brazilsouth,52.109.108.0/22
Azure,brazilsouth,52.111.225.0/24
Azure,brazilsouth,52.113.132.0/24
Azure,brazilsouth,52.113.152.0/24
Azure,brazilsouth,52.113.193.0/24
Azure,brazilsouth,52.114.194.0/23
Azure,brazilsouth,52.114.196.0/22
Azure,brazilsouth,52.114.200.0/22
Azure,brazilsouth,52.115.238.0/23
Azure,brazilsouth,52.121.40.0/21
Azure,brazilsouth,52.121.216.0/23
Azure,brazilsouth,52.122.52.0/22
Azure,brazilsouth,52.122.228.0/22
Azure,brazilsouth,52.123.28.0/24
Azure,brazilsouth,52.123.181.0/24
Azure,brazilsouth,52.253.185.0/24
Azure,brazilsouth,52.253.186.0/24
Azure,brazilsouth,57.150.130.0/23
Azure,brazilsouth,70.152.2.0/24
Azure,brazilsouth,70.152.249.0/24
Azure,brazilsouth,70.152.250.0/24
Azure,brazilsouth,74.163.0.0/16
Azure,brazilsouth,104.41.0.0/18
Azure,brazilsouth,145.190.149.0/24
Azure,brazilsouth,151.206.87.0/25
Azure,brazilsouth,151.206.151.0/24
Azure,brazilsouth,151.206.177.0/24
Azure,brazilsouth,191.232.32.0/19
Azure,brazilsouth,191.232.64.0/20
Azure,brazilsouth,191.232.160.0/19
Azure,brazilsouth,191.232.192.0/18
Azure,brazilsouth,191.233.0.0/21
Azure,brazilsouth,191.233.16.0/20
Azure,brazilsouth,191.233.128.0/20
Azure,brazilsouth,191.233.192.0/18
Azure,brazilsouth,191.234.128.0/18
Azure,brazilsouth,191.234.192.0/19
Azure,brazilsouth,191.235.32.0/19
Azure,brazilsouth,191.235.64.0/18
Azure,brazilsouth,191.235.196.0/22
Azure,brazilsouth,191.235.200.0/21
Azure,brazilsouth,191.235.224.0/20
Azure,brazilsouth,191.235.240.0/21
Azure,brazilsouth,191.235.248.0/23
Azure,brazilsouth,191.235.250.0/25
Azure,brazilsouth,191.237.195.0/24
Azure,brazilsouth,191.237.200.0/21
Azure,brazilsouth,191.237.248.0/21
Azure,brazilsouth,191.238.72.0/21
Azure,brazilsouth,191.238.128.0/21
Azure,brazilsouth,191.238.192.0/19
Azure,brazilsouth,191.239.112.0/20
Azure,brazilsouth,191.239.204.0/22
Azure,brazilsouth,191.239.240.0/20
Azure,brazilsouth,216.220.209.0/24
Azure,brazilse,4.238.0.0/17
Azure,brazilse,13.105.27.128/27
Azure,brazilse,13.105.36.48/28
Azure,brazilse,13.105.36.96/27
Azure,brazilse,13.105.52.0/27
Azure,brazilse,20.20.32.0/26
Azure,brazilse,20.40.32.0/21
Azure,brazilse,20.135.76.0/23
Azure,brazilse,20.150.73.0/24
Azure,brazilse,20.150.80.0/24
Azure,brazilse,20.150.123.0/24
Azure,brazilse,20.157.42.0/24
Azure,brazilse,20.157.189.0/24
Azure,brazilse,20.157.198.0/24
Azure,brazilse,20.195.128.0/22
Azure,brazilse,20.195.144.0/21
Azure,brazilse,20.206.0.0/18
Azure,brazilse,20.209.210.0/23
Azure,brazilse,20.231.128.0/26
Azure,brazilse,23.97.112.192/27
Azure,brazilse,23.97.116.0/22
Azure,brazilse,23.97.120.0/21
Azure,brazilse,40.64.183.128/25
Azure,brazilse,40.79.204.192/26
Azure,brazilse,40.93.22.0/24
Azure,brazilse,40.100.63.128/26
Azure,brazilse,40.107.205.0/24
Azure,brazilse,40.107.206.0/23
Azure,brazilse,40.123.128.0/22
Azure,brazilse,40.126.207.0/24
Azure,brazilse,48.212.1.0/24
Azure,brazilse,48.212.175.0/24
Azure,brazilse,48.213.47.0/24
Azure,brazilse,52.101.199.0/24
Azure,brazilse,52.101.200.0/24
Azure,brazilse,52.102.148.0/24
Azure,brazilse,52.103.22.0/24
